company,title,link,timestamp
Apple,"What is Apple Intelligence, when is it coming and who will get it?",https://techcrunch.com/2024/07/18/what-is-apple-intelligence-when-is-coming-and-who-will-get-it/,2024-07-27
Apple,Tim Cook says Apple will ‘break new ground’ in GenAI this year,https://techcrunch.com/2024/02/28/tim-cook-says-apple-will-break-new-ground-in-genai-this-year/,2024-07-27
Apple,Apple Developer Academy adds AI training for students and alumni,https://techcrunch.com/2024/06/18/apple-developer-academy-adds-ai-training-for-students-and-alumni/,2024-07-27
Apple,"Apple’s iPhone 15 Pro arrives in titanium with USB-C, starting at $999",https://techcrunch.com/2023/09/12/apples-iphone-15-pro-arrives-in-titanium/,2024-07-27
Apple,Apple touts stopping $1.8B in App Store fraud last year in latest pitch to developers,https://techcrunch.com/2024/05/14/apple-touts-stopping-1-8bn-in-app-store-fraud-last-year-in-latest-pitch-to-devs/,2024-07-27
Apple,Apple Card users earned more than $1B in Daily Cash in 2023,https://techcrunch.com/2024/01/30/apple-card-users-earned-more-than-1-billion-in-daily-cash-in-2023/,2024-07-27
Apple,Apple Watch US ban upheld,https://techcrunch.com/2023/12/26/apple-watch-us-ban-upheld/,2024-07-27
Apple,The DOJ’s case against Apple adds to a growing pile of antitrust problems for Cupertino,https://techcrunch.com/2024/03/22/apple-growing-antitrust-woes/,2024-07-27
Apple,"This Week in Apps: Apple’s iPhone app of the year finalists, plus 7 hidden gems",https://techcrunch.com/2023/11/17/this-week-in-apps-apples-iphone-app-of-the-year-finalists-plus-7-hidden-gems/,2024-07-27
Apple,Mark Zuckerberg calls Apple’s DMA rules ‘so onerous’ he doubts any developer will opt in,https://techcrunch.com/2024/02/01/mark-zuckerberg-calls-apples-dma-rules-so-onerous-he-doubts-any-developer-will-opt-in/,2024-07-27
Apple,Epic Games CEO suggests Apple broke iPhone web apps in the EU for anticompetitive reasons,https://techcrunch.com/2024/02/16/epic-games-ceo-suggests-apple-broke-iphone-web-apps-in-the-eu-for-anticompetitive-reasons/,2024-07-27
Apple,Apple excludes video and news partners from new App Store rules around external payments,https://techcrunch.com/2024/01/18/apple-excludes-video-and-news-partners-from-new-app-store-rules-around-external-payments/,2024-07-27
